#types,time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string],string,string
1526756823.397857,Ctl4Rz34rlqC09Letb,192.168.2.5,38845,200.168.87.203,59353,tcp,-,2.999331,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756830.407262,C3zWAq2jq8ze0Dmwmc,192.168.2.5,38845,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756834.408766,CQwLiG2QXxlMOiPc9k,192.168.2.5,38846,200.168.87.203,59353,tcp,-,2.998379,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756780.960392,Cm4dhO3n4JtXwZczuc,192.168.2.5,123,5.1.56.123,123,udp,-,0.012767,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756841.417240,C2oNyAAM1dZ2BN9u2,192.168.2.5,38846,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756845.419679,CcY2e83mg9VcUVujNg,192.168.2.5,38847,200.168.87.203,59353,tcp,-,2.997492,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756852.427218,CpgR9k4L6EzZt3NzX4,192.168.2.5,38847,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756856.430704,C86T3G1lYGoy8OJvD3,192.168.2.5,38848,200.168.87.203,59353,tcp,-,2.996607,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756807.960478,CDrL92uC0AttMRdSh,192.168.2.5,123,31.31.74.35,123,udp,-,0.013599,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756863.437275,CC0UyP2h8U5lSqpfz1,192.168.2.5,38848,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756811.960519,CQHHNf3AitRgY2BR55,192.168.2.5,123,78.108.102.237,123,udp,-,0.010327,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756867.441701,CHaiFq2VVwH06fv57b,192.168.2.5,38849,200.168.87.203,59353,tcp,-,2.995590,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756814.960598,C1fQCP2m9EYdrHnIbg,192.168.2.5,123,37.157.198.150,123,udp,-,0.013537,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756874.447267,Ctm8yY3XLf7eKfOrjh,192.168.2.5,38849,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756878.452688,CZP4Ay3yfZpilPqIfj,192.168.2.5,38850,200.168.87.203,59353,tcp,-,2.994626,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756885.457319,CWiMpP22tBKR4hOVje,192.168.2.5,38850,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756889.458960,C9n9DdprMPpSwxPCl,192.168.2.5,38851,200.168.87.203,59353,tcp,-,2.998390,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756896.467393,Cvl08ynXM3nys2EA6,192.168.2.5,38851,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756900.470046,C1oksmCw1ZbvnMlha,192.168.2.5,38852,200.168.87.203,59353,tcp,-,2.997308,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756848.960570,CY5lMa3iPoicucugI9,192.168.2.5,123,5.1.56.123,123,udp,-,0.014915,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756907.477326,C1VFsg2DX5dKS03tM3,192.168.2.5,38852,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756911.481076,C3leyT21lNvyFjJpgj,192.168.2.5,38853,200.168.87.203,59353,tcp,-,2.996283,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756918.487314,CjXYth3FbpayWfhyId,192.168.2.5,38853,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756922.492085,C1HhNg1V4W2j8ycl78,192.168.2.5,38854,200.168.87.203,59353,tcp,-,2.995253,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756929.497404,CLxl5Z8b3s9UH9wwj,192.168.2.5,38854,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756875.960545,CMODsB3xu387sB1c21,192.168.2.5,123,31.31.74.35,123,udp,-,0.016074,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756933.503110,CyYYsr2nV5Cs2AWMXg,192.168.2.5,38855,200.168.87.203,59353,tcp,-,2.994168,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756879.960641,Cyd4Qf22glW7EOdDf,192.168.2.5,123,78.108.102.237,123,udp,-,0.010422,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756881.960650,CPExji1gzAiPmJU4hh,192.168.2.5,123,37.157.198.150,123,udp,-,0.013622,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756940.507417,CiZFNQ1yr6ly3CuTQ4,192.168.2.5,38855,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756944.514136,CpTaeK3FU3qVna0ej,192.168.2.5,38856,200.168.87.203,59353,tcp,-,2.993315,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756951.517413,CiPZFk28axgd0Vv8z9,192.168.2.5,38856,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756955.525171,CeTd4C4cJuAYlSdVJe,192.168.2.5,38857,200.168.87.203,59353,tcp,-,2.992213,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756962.527398,CgfyXE3mx1jOYB2Pn,192.168.2.5,38857,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756966.536214,Czqhb02SznMtGaGI0g,192.168.2.5,38858,200.168.87.203,59353,tcp,-,2.991267,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756915.960675,CIdm2zIfwgtwYQRif,192.168.2.5,123,5.1.56.123,123,udp,-,0.014326,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756973.537530,CIA6CG3s67iiw1kaA6,192.168.2.5,38858,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756977.547120,C9NGJS3UnlsjZhlpN8,192.168.2.5,38859,200.168.87.203,59353,tcp,-,2.990349,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756984.547463,Ccc0Gr35gUybCkEwHa,192.168.2.5,38859,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756988.558152,CsQ8yi1zLDfSpDh3O4,192.168.2.5,38860,200.168.87.203,59353,tcp,-,2.999281,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756995.567479,CjaFiXg68xldpAbZh,192.168.2.5,38860,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756999.569370,CKohTb2fnZfhJclZb,192.168.2.5,38861,200.168.87.203,59353,tcp,-,2.998251,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756944.960675,CfyvhMQ4wdW65PMI9,192.168.2.5,123,31.31.74.35,123,udp,-,0.013431,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756945.960655,CImmFk2CnIu68MGl63,192.168.2.5,123,78.108.102.237,123,udp,-,0.010579,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526756950.960720,ChBJOd4Gkr32KXitg8,192.168.2.5,123,37.157.198.150,123,udp,-,0.014242,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757006.577555,CYwaFW6RWgVwxuhZ5,192.168.2.5,38861,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757010.580312,C6I86X1anWsYPYLyZd,192.168.2.5,38862,200.168.87.203,59353,tcp,-,2.997183,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757017.587575,CmYx8u4hZU23FqEuOb,192.168.2.5,38862,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757021.591458,CRjtzEsrkfV9HJHM1,192.168.2.5,38863,200.168.87.203,59353,tcp,-,2.995967,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757028.597512,Cy2uM2hLYBiCwwchk,192.168.2.5,38863,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757032.602326,C9zP2SCITqznSwZwa,192.168.2.5,38864,200.168.87.203,59353,tcp,-,2.995240,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526756981.960793,Cmes2Q3HghC999EA5f,192.168.2.5,123,5.1.56.123,123,udp,-,0.012789,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757039.607571,CGyz5u27KtPW2Mjyq8,192.168.2.5,38864,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757043.613449,CzbGof3313sDbsdfu7,192.168.2.5,38865,200.168.87.203,59353,tcp,-,2.994193,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757050.617554,CX5Es6RNPybkExNX2,192.168.2.5,38865,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757054.624434,C7o26I1kKzxJgSEioi,192.168.2.5,38866,200.168.87.203,59353,tcp,-,2.993036,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757061.627538,C5cu7k1gWoJ30SDn4,192.168.2.5,38866,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757065.635366,CEiKvy2xqE2XwVZCHh,192.168.2.5,38867,200.168.87.203,59353,tcp,-,2.992217,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757012.960837,CzvUPx3jTrUTZMEtt7,192.168.2.5,123,31.31.74.35,123,udp,-,0.013349,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757013.960862,CU4sRh2kz0VwKJuMq,192.168.2.5,123,78.108.102.237,123,udp,-,0.010057,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757072.637605,CmACdt1lcPBrN3kCF8,192.168.2.5,38867,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757017.960880,CD3RaX1WbsJ5VRGJjl,192.168.2.5,123,37.157.198.150,123,udp,-,0.013555,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757076.638243,Cr8NTHay3N1ZdUUBg,192.168.2.5,38868,200.168.87.203,59353,tcp,-,2.999388,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757083.647607,Cwsx7C47QnZ6kha2,192.168.2.5,38868,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757087.649353,CdqTlrYCdf1yDniad,192.168.2.5,38869,200.168.87.203,59353,tcp,-,2.998189,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757094.657528,C6nmq226fc5TbOWzwl,192.168.2.5,38869,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757098.660170,C5e8fw1twtNolAxmVl,192.168.2.5,38870,200.168.87.203,59353,tcp,-,2.997370,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757048.960924,CoB0mL3aszBm4FY1d3,192.168.2.5,123,5.1.56.123,123,udp,-,0.014830,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757105.667503,CnPpC72qhjRNkizngh,192.168.2.5,38870,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757109.671118,CAlclx4idtYLnSQ9V8,192.168.2.5,38871,200.168.87.203,59353,tcp,-,2.996402,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757116.677412,CMwO0M0wHDnfXA9Q3,192.168.2.5,38871,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757120.682086,CPwluu9H02tz75b3,192.168.2.5,38872,200.168.87.203,59353,tcp,-,2.995285,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757127.687424,CdQXKk1Pr3bfKMp3S2,192.168.2.5,38872,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757131.693196,C3i1GI2sml06pAVeDh,192.168.2.5,38873,200.168.87.203,59353,tcp,-,2.994154,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757078.960924,ChOIvvcXHcnGSdDEb,192.168.2.5,123,31.31.74.35,123,udp,-,0.013710,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757079.960939,C3nU641J8AGjo2xL08,192.168.2.5,123,78.108.102.237,123,udp,-,0.009727,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757138.697354,Cbek5mdExQt3eMYx5,192.168.2.5,38873,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757085.960870,CigUAigmVvxo4AJh3,192.168.2.5,123,37.157.198.150,123,udp,-,0.025559,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757142.704120,Cphgjh3b1sdMINP27,192.168.2.5,38874,200.168.87.203,59353,tcp,-,2.993312,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757149.707394,CamwX6etQkfIaOdD8,192.168.2.5,38874,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757153.714993,CTLJvh20seJIGB68O5,192.168.2.5,38875,200.168.87.203,59353,tcp,-,2.992401,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757160.717391,CRqP2w4OdgrgGONmTe,192.168.2.5,38875,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757164.726023,C4tdbZgGOt4H3Qqo8,192.168.2.5,38876,200.168.87.203,59353,tcp,-,2.991288,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757171.727297,C3lL9rXmrOPeoQlUe,192.168.2.5,38876,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757117.960802,CxTcjA1tiV3voly4je,192.168.2.5,123,5.1.56.123,123,udp,-,0.013574,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757175.736897,CkmJoU3qtb6L456Clj,192.168.2.5,38877,200.168.87.203,59353,tcp,-,2.990403,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757182.737331,CZW4t7ASDr4Wo3Fnh,192.168.2.5,38877,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757186.747797,CHIKJr3vD6pwOzaA8b,192.168.2.5,38878,200.168.87.203,59353,tcp,-,2.999497,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757193.757271,CEfddD3ThOVUaCH1o3,192.168.2.5,38878,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757197.758832,CbEGjh1QXhlpnaUOik,192.168.2.5,38879,200.168.87.203,59353,tcp,-,2.998381,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757145.960732,CGmbT54cqmeFv8H0bb,192.168.2.5,123,31.31.74.35,123,udp,-,0.013102,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757148.960789,Cqm2zX2oGT9aeQcsd7,192.168.2.5,123,78.108.102.237,123,udp,-,0.010131,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757204.767272,C0pAfN5xGh15yEf3g,192.168.2.5,38879,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757151.960738,CrOCb61olAEwmB0AKj,192.168.2.5,123,37.157.198.150,123,udp,-,0.018477,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757208.769777,CaeIyu3TVcx2pSwq31,192.168.2.5,38880,200.168.87.203,59353,tcp,-,2.997323,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757215.777086,CphKX14v6vx8mcx2H2,192.168.2.5,38880,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757219.780517,CjAmzZ3gZxpafiOZjk,192.168.2.5,38881,200.168.87.203,59353,tcp,-,2.996426,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757226.786814,Cz67Qr4zZSD1fgk30c,192.168.2.5,38881,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757230.791129,CZ1TU43sSu7zpIW1Ke,192.168.2.5,38882,200.168.87.203,59353,tcp,-,2.995536,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757237.796572,C04yfwWSoUmWOLifh,192.168.2.5,38882,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757184.960610,Cr6EK03a1OareVeZse,192.168.2.5,123,5.1.56.123,123,udp,-,0.013819,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757241.801844,CJrmvy2W2JvCbpBTY2,192.168.2.5,38883,200.168.87.203,59353,tcp,-,2.994515,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757248.806198,CwJejT2R4ibtZi5fyf,192.168.2.5,38883,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757252.812636,Csvxmd3yMetj21qee6,192.168.2.5,38884,200.168.87.203,59353,tcp,-,2.993475,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757259.816037,C3B9t012XmCn28cjQ2,192.168.2.5,38884,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757263.823367,CQXEkv2If5BPIEUix4,192.168.2.5,38885,200.168.87.203,59353,tcp,-,2.992525,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757211.960499,CG6UUkpUyo0rlPby2,192.168.2.5,123,31.31.74.35,123,udp,-,0.012186,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757270.825856,CpnzG41Hp9HDVbsjlj,192.168.2.5,38885,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757215.960405,CArzsuKhcZS9iCym9,192.168.2.5,123,78.108.102.237,123,udp,-,0.009523,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757274.834181,C9Fa1r7ERPeKR8LDb,192.168.2.5,38886,200.168.87.203,59353,tcp,-,2.991493,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757220.960253,C9kHcc1FMyD4eXCib6,192.168.2.5,123,37.157.198.150,123,udp,-,0.012972,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757281.835587,CmjOfI1qvW7pQP4Eqi,192.168.2.5,38886,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757285.844918,CUwULu1vv7fwTj8Zre,192.168.2.5,38887,200.168.87.203,59353,tcp,-,2.990424,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757292.845243,CPXtDi2NbPo5uDh4Ze,192.168.2.5,38887,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757296.855594,CJCkbfF2YUieExbdg,192.168.2.5,38888,200.168.87.203,59353,tcp,-,2.999577,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757302.035559,CNUts63NiUOLUV3WZ,192.168.2.5,53834,121.35.122.36,22,tcp,-,2.999456,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757303.016509,CyQ7QW2TEmhhCkhcVe,192.168.2.5,39963,121.192.21.63,22,tcp,-,2.998542,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757303.865090,C6c82V30ccqijLYmgh,192.168.2.5,38888,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757304.017838,CuRwlV1emuENnjOi8h,192.168.2.5,37612,121.98.106.147,22,tcp,-,2.997170,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757305.019092,CWs874SFotmjURSXb,192.168.2.5,51314,121.100.68.26,22,tcp,-,2.995922,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757306.020391,CvLVDD2V9AC7oiFlqc,192.168.2.5,54526,121.181.114.215,22,tcp,-,2.994566,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757307.021730,C2kjzY11A37hMbNufa,192.168.2.5,39849,121.210.131.74,22,tcp,-,2.993233,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757307.866276,C8Z2jx4DwY0sR6B1gc,192.168.2.5,38895,200.168.87.203,59353,tcp,-,2.998651,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757252.959498,CTy9iu367Jqeti7Kh,192.168.2.5,123,5.1.56.123,123,udp,-,0.015973,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757308.022902,CgbiY525glC8revQC4,192.168.2.5,54831,121.116.91.42,22,tcp,-,2.991991,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757309.024145,CLUNnO0yDvs0ZhLgb,192.168.2.5,47198,121.155.198.188,22,tcp,-,2.990793,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757309.044913,CCrrGmpQGnH2WlACg,192.168.2.5,53834,121.35.122.36,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757310.025035,CvQW1P5kYEI8By9Fi,192.168.2.5,39963,121.192.21.63,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757310.025831,CBeqo43CdainiFRMId,192.168.2.5,57663,121.167.189.101,22,tcp,-,2.999209,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757311.025050,C1ZPQK2b5M56QeMMkl,192.168.2.5,37612,121.98.106.147,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757311.027426,Cj5LQiihPki15NKL7,192.168.2.5,37212,121.248.85.108,22,tcp,-,2.997539,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757312.025000,Cy6bp513Xgt0lahRL1,192.168.2.5,51314,121.100.68.26,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757312.028391,C0tQPJ2eMTnl5QbfN2,192.168.2.5,54567,121.59.247.230,22,tcp,-,2.996492,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757313.025273,CrUEGr4Y64kvUxfHJg,192.168.2.5,54526,121.181.114.215,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757313.030956,CAG5TE2dtCyHXZaDHa,192.168.2.5,33358,121.222.185.123,22,tcp,-,2.993889,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757314.025051,CGJoGxv7WXBLivbyd,192.168.2.5,39849,121.210.131.74,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
